"placekey","location_name","latitude","longitude"
zzz-222@627-rws-jqf,Pugsley Creek Park,40.810131,-73.849148
zzz-222@627-wg7-7dv,Railroad Playground,40.649178,-73.914083
zzz-222@627-s4v-249,Playground 103 Ciii,40.787003,-73.939185
zzz-222@627-s4q-wzf,Riverside Park South,40.777347,-73.991392
zzy-222@627-wbz-3dv,Clipper City Manhattan by Sail,40.701516,-74.015935
zzz-222@627-s69-tn5,Jerome Slope,40.832785,-73.925667
zzz-222@627-s93-8gk,Nyc Open Space 288,40.710315,-73.938885
zzz-222@627-s9y-py9,William Simmons Community Garden Club,40.70159,-73.783037
zzw-222@627-s7v-kpv,Real Good Playground,40.73551,-73.857614
zzy-228@627-s4s-jy9,Morningside Park,40.807679,-73.962331
zzy-222@627-s8v-7yv,Kosciuszko Pool,40.691205,-73.949292
zzw-222@627-s8n-r6k,Playground Thirty Five,40.759118,-73.930247
zzz-222@627-rvx-7wk,Little Bay Park,40.789809,-73.789633
zzz-222@627-sb2-pjv,Abe Wolfson Triangle,40.728194,-73.815066
238-222@627-s8q-wkz,Park Avenue Orthotics,40.759349,-73.969096
zzz-222@627-rzv-nnq,Douglaston Park Golf Course,40.751971,-73.732063
zzz-222@627-wh3-26k,Slope Park,40.661012,-73.989493
zzw-222@627-s7v-yvz,Latham Park Greenstreet,40.741908,-73.898122
zzw-222@627-wdk-z2k,Green Mountain Nuts,40.600877,-73.994508
zzy-222@627-s4v-fzz,Grumpy Fitness,40.78989,-73.956189
zzz-222@627-s69-d5f,Arcilla Playground,40.82709,-73.914502
zzy-222@627-s4t-vs5,Mayor Wagner Pool,40.798953,-73.94739
zzz-222@627-rw9-qs5,Crescent Park,40.879683,-73.902183
zzz-222@627-s4v-nnq,Alice Kornegay Triangle,40.806863,-73.934516
zzz-223@627-wbn-hqz,Abingdon Square,40.737665,-74.004961
zzz-222@627-tm7-f4v,Gene Gray Playground,40.606328,-73.819194
zzw-223@627-s6m-qcq,J Hood Wright Recreation Center,40.846618,-73.940876
zzz-222@627-s94-bx5,Irving Square Park,40.692292,-73.909335
zzy-222@627-rwv-9pv,Pelham Bay Park Dog Run,40.845156,-73.827576
zzz-222@627-rzm-ghq,Tall Oak Playground,40.746219,-73.758093
222-224@627-wdg-bhq,Coney Island Beer,40.575113,-73.983811
zzw-227@627-s8j-nt9,77 Park Av Condominium,40.749855,-73.9786
zzz-222@627-s9y-kzz,Midland Malls,40.715563,-73.78351
zzy-222@627-wh3-kj9,Dr Sara's House Call,40.673041,-73.984548
zzz-222@627-wg3-5vf,Mcguire Fields,40.614613,-73.898197
zzz-222@627-s89-5s5,P S 108,40.678717,-73.830972
zzw-223@627-rzp-zfz,Farm Playground,40.735579,-73.777547
zzw-222@627-s83-z9f,Hashabah Yisrael,40.671721,-73.889688
zzz-222@627-vtx-5vf,P S 30,40.618341,-74.1332
2y4-222@627-s8k-pd9,Creative Little Garden,40.724656,-73.982515
zzy-222@627-sb7-2tv,Fisher Pool,40.759201,-73.869714
zzw-222@627-s8r-xbk,Doris C Freedman Plaza,40.765063,-73.972495
zzz-222@627-s4v-m6k,Dream Street Park,40.802736,-73.935037
zzz-222@627-s94-vfz,Carver Playground,40.680209,-73.920562
zzz-223@627-s8p-qpv,Court Square Park,40.746349,-73.943473
zzy-222@627-wfc-e75,The Belt Parkway Promenade,40.638898,-74.035698
zzw-223@627-wg8-mc5,Paerdegat Indoor Soccer Club,40.626481,-73.901918
zzy-223@627-s4n-jn5,Loeb Boathouse Central Park,40.77525,-73.968795
zzz-223@627-sb7-vs5,Triborough Bridge Playground B,40.774898,-73.923135
zzz-222@627-s8w-9s5,Eastern Parkway Extension,40.668313,-73.922277
zzw-224@627-vv5-xt9,The New York Chinese Scholar's Garden,40.644598,-74.102706
zzz-222@627-s4n-qvf,Park Avenue Malls,40.786869,-73.952317
22n-227@627-wc7-qfz,The Anspacher Theater at the Public Theater,40.729055,-73.991714
zzz-223@627-s6m-kj9,P S I S 187,40.856344,-73.936613
zzz-222@627-s8j-3yv,Augustus St Gaudens Playground,40.735615,-73.982184
zzz-223@627-wh4-f75,Park Vanderbilt,40.652614,-73.977608
zzz-222@627-s64-qfz,Nyc Open Space 170,40.888635,-73.906273
zzy-223@627-s8r-s5z,Sutton Place Park,40.759396,-73.967164
zzz-222@627-wdm-z9f,I S 227,40.622355,-73.996383
zzy-224@627-s4r-4gk,Grandi Voci Concerts,40.772591,-73.983399
zzz-222@627-s9j-xh5,P S 159,40.770487,-73.783979
zzy-222@627-s6c-8d9,St Mary's Park,40.810653,-73.91023
zzy-222@627-s4q-wzf,Ellington in the Park,40.776932,-73.990886
zzz-222@627-vsn-hqz,Park Heenan,40.535947,-74.189834
zzz-222@627-wc9-26k,Harry Chapin Playground,40.700665,-73.994924
zzw-222@627-wbt-snq,Bar Celona Hudson Yards,40.754951,-74.001006
22f-222@627-s4s-he9,Friedman's,40.808293,-73.95975
zzz-222@627-s22-5zz,East Springfield Playground,40.698341,-73.74009
zzz-222@627-wg9-zfz,Rolf Henry Playground,40.655793,-73.947507
zzy-222@627-s8w-p5f,Mimis Food and Juice Bar,40.668943,-73.931825
zzz-222@627-wgw-s3q,Di Gilio Playground,40.632678,-73.977123
zzy-222@627-s87-w6k,Maurice A Fitzgerald Playground,40.6907,-73.838975
zzw-222@627-wg9-7wk,Sledge Playground,40.638186,-73.897765
zzy-223@627-s8k-pn5,Tompkins Square Park,40.726733,-73.981667
zzw-222@627-wc2-54v,Rector Park,40.708503,-74.016394
zzz-222@627-vvk-5zz,Last Chance Pond Park,40.585463,-74.099368
zzy-222@627-vs7-5fz,Fresh Kills Park,40.587827,-74.190366
zzz-222@627-rw8-p35,Hutchinson River Parkway,40.855731,-73.831377
zzz-222@627-s8k-xkf,Henry M Jackson Playground,40.713991,-73.981767
zzz-222@627-wfz-syv,Harry Maze Playground,40.643122,-73.922948
zzz-222@627-vvg-5vf,Nyc Open Space 247,40.564599,-74.13862
zzz-222@627-s6c-cnq,PrinterS Park,40.824326,-73.890855
zzw-222@627-wdk-swk,P S 186,40.610765,-73.994011
224-223@627-s7n-9zz,P S 144,40.714772,-73.85217
zzz-222@627-s7v-mrk,Playground Sixty Two Lxii,40.736224,-73.852553
zzz-222@627-s28-4n5,Hempstead Bench Spread,40.710525,-73.729666
zzz-222@627-vv7-5s5,Forest Mall,40.630965,-74.091081
zzy-222@627-wfb-vs5,New York City Department Of Parks And Recreation,40.622916,-74.040905
223-222@627-wc8-w8v,Fishbridge Park Garden,40.708659,-74.000873
zzz-222@627-s8v-sbk,El Shabazz Playground,40.682751,-73.930338
zzz-222@627-s87-fmk,Ampere Playground,40.681607,-73.856797
zzz-222@627-s87-59f,I S 210,40.685369,-73.847786
zzz-223@627-s84-4n5,P S 190,40.66191,-73.894861
zzz-222@627-wfg-7qz,Stapleton Playground,40.622938,-74.079495
zzz-223@627-vv6-kmk,Silver Lake Park,40.620963,-74.100136
zzz-222@627-vv6-sqz,Prall Playground,40.628608,-74.117823
zzy-222@627-vvj-xwk,P S,40.591052,-74.098492
zzz-222@627-sb6-p5f,Travers Park,40.754138,-73.88936
zzy-222@627-s9f-mrk,De' Rangoon,40.747772,-73.850825
zzz-223@627-wf7-s5z,Lopez Playground,40.611457,-74.085012
zzz-222@627-s8q-bff,Sabba Park,40.742864,-73.915789
zzz-222@627-s8g-3wk,Peter Detmold Park,40.753282,-73.963931
zzw-228@627-s9c-zpv,Baked Cheese Haus,40.755925,-73.845722
zzz-222@627-wg9-v9f,P S 208,40.643,-73.930929
22q-222@627-s96-yy9,Metropolitan Pool and Recreation Center,40.714947,-73.960254
zzz-222@627-vvm-rhq,Jhs Playground,40.576218,-74.101018
223-222@627-tmm-dy9,Rippers,40.584702,-73.810833
zzz-222@627-s96-y7q,Jaime Campiz Playground,40.713588,-73.95434
zzy-223@627-tkc-tsq,DredSurfer Grill,40.594196,-73.750589
zzz-222@627-s2c-qs5,Wayanda Park,40.711098,-73.738635
zzw-226@627-s9f-mff,Lahi,40.747057,-73.852238
zzw-227@627-s9c-zpv,Mikkeller Brewing NYC,40.755926,-73.845716
zzw-227@627-s7w-y7q,Broadway Park,40.742668,-73.881923
zzz-222@627-wgb-qfz,Wingate Park,40.658013,-73.944088
zzz-222@627-rwv-rx5,Bicentennial Veterans Memorial Park,40.823399,-73.813153
zzz-222@627-s98-sh5,Margaret I Carman Green Weeping Beech,40.762907,-73.824836
23f-223@627-s8r-mkz,Park Avenue,40.765064,-73.967886
zzz-222@627-s9b-73q,Kissena Park,40.745538,-73.807646
zzz-222@627-wbt-snq,Hudson Park,40.75533,-74.000751
zzw-222@627-s4t-vfz,P S 185,40.798216,-73.94957
222-223@627-wh6-jn5,Pier 44 Waterfront Garden,40.675231,-74.01833
222-222@627-s6h-rc5,Roberto Clemente State Park,40.852165,-73.909526
zzz-222@627-wg6-575,P S 207,40.614162,-73.930689
227-222@627-s8z-j35,Marc And Jason's Playground,40.663577,-73.949858
zzz-222@627-s9w-w8v,Tepper Triangle,40.718691,-73.79157
zzz-222@627-tk4-f4v,Arverne Playground,40.592872,-73.785189
zzz-222@627-vs8-dsq,Meredith Woods,40.597605,-74.194977
zzz-222@627-s9t-swk,P S 101,40.715486,-73.843245
zzz-222@627-s87-w6k,Maurice A Fitzgerald Playground,40.690336,-73.839666
zzz-222@627-wc7-ysq,Sara D Roosevelt Park,40.719073,-73.993036
22x-222@627-wh3-9s5,Park Slope Electrolysis,40.67307,-73.971545
zzz-222@627-vv5-xh5,Snug Harbor Cultural Center,40.643468,-74.102654
zzz-222@627-wfd-kcq,John Paul Jones Park,40.610565,-74.034252
zzz-222@627-s4v-73q,P S 241,40.801704,-73.955933
zzz-222@627-s8v-k2k,Eleanor Roosevelt Playground,40.692909,-73.935851
zzz-222@627-rwm-rff,Castle Hill Park,40.810796,-73.846422
zzz-222@627-s8r-ty9,Andrew Haswell Green Park,40.759462,-73.957661
zzw-222@627-s87-nyv,P S 254q,40.69695,-73.847525
zzy-222@627-s9v-w6k,Fine Food Wholesale Distributors,40.697239,-73.81207
zzy-222@627-s4v-kzz,Tri Boro Bridge Towing,40.801837,-73.932655
zzz-222@627-s8w-bkz,Lincoln Terrace Arthur S Somers Park,40.667112,-73.927353
zzz-222@627-rzq-pd9,Seven Gables Playground,40.744112,-73.766402
zzy-222@627-s22-dsq,Stepping Stone Pre Grade School,40.688964,-73.743005
zzz-222@627-rwm-jn5,P S 138,40.822237,-73.853124
zzy-223@627-s4r-hkf,Central Parking System,40.77259,-73.992299
zzz-222@627-s4s-m8v,Playground One Twenty Five Cxxv,40.810663,-73.955192
zzy-222@627-sb8-kfz,Astoria Park Pool,40.778874,-73.922535
zzz-222@627-rw8-py9,Colucci Playground,40.853151,-73.834587
zzy-222@627-wbt-hyv,Central Parking,40.760923,-74.001718
zzz-222@627-s9p-y35,Prospect Cemetery,40.70178,-73.79946
zzy-222@627-rwt-ty9,Dunkin',40.83592,-73.838924
zzy-222@627-sb2-nwk,Parson Beacon Jhs 168,40.726234,-73.808167
zzw-224@627-vv5-xh5,Staten Island Museum at Snug Harbor,40.643375,-74.102693
zzz-222@627-s89-c89,Southern Fields,40.665519,-73.826196
zzz-222@627-wc6-bx5,Governors Island National Monument,40.6917,-74.016428
zzz-222@627-wdg-jn5,Coney Island Boat Basin,40.584429,-73.994492
zzz-222@627-vsr-xt9,Park Richmond,40.537042,-74.191232
224-222@627-wdg-8y9,Seaside Park At Coney Island Boardwalk,40.57243,-73.989074
zzw-222@627-s8f-3h5,Greenpoint Playground,40.735637,-73.959283
zzz-222@627-s9w-249,Howard Von Dohlen Playground,40.699476,-73.813147
zzz-222@627-vvv-2p9,Wilpon,40.631568,-74.18271
zzz-222@627-tk6-swk,Brant Point Wildlife Sanctuary,40.598125,-73.803963
222-222@627-s9c-7kf,Kissena Park Golf Course,40.742431,-73.799606
226-222@627-s93-4vz,Substance Skatepark,40.709064,-73.935353
zzz-222@627-s2c-hbk,Queens Village Veterans Plaza,40.718054,-73.7358
zzz-222@627-rws-s3q,Harding Park,40.809554,-73.856657
zzz-227@627-s7m-xh5,Middle Village Playground,40.71011,-73.873623
222-222@627-s9f-ysq,Gateway Sports & Pools Flushing Meadows,40.751369,-73.833846
zzy-222@627-wc7-fzz,Freeman Park Plaza West,40.724345,-74.007572
zzz-222@627-wg5-v2k,Power Playground,40.61791,-73.927336
zzz-222@627-s8x-49z,Fish Playground,40.678248,-73.915326
zzz-222@627-s8y-w6k,Oracle Playground,40.693949,-73.971485
zzz-222@627-s98-rrk,Daniel Carter Beard Mall,40.763686,-73.829112
22d-225@627-wbn-mx5,The Biergarten at The Standard High Line,40.740888,-74.007899
zzy-222@627-s7q-jsq,New York City Department Of Parks And Recreation,40.707318,-73.89089
zzz-222@627-wf9-fpv,Franklin D Roosevelt Boardwalk and Beach,40.58021,-74.072038
zzz-222@627-rwq-sh5,Joseph Rodman Drake Park,40.810341,-73.882307
zzy-227@627-s8r-f75,Diner en Blanc 2013,40.753582,-73.983253
zzz-222@627-sbg-td9,Brook Park,40.809493,-73.918539
22d-222@627-s8y-5xq,BAM Rose Cinemas,40.68644,-73.97775
zzy-223@627-rzr-t5f,Dunkin',40.725096,-73.771546
zzz-222@627-s4m-fj9,Bloomingdale Playground,40.798989,-73.965709
zzz-222@627-wg7-swk,Newport Playground,40.660943,-73.907229
zzy-222@627-s6n-9fz,The Trie Cafe,40.864573,-73.9319
zzy-222@627-s6m-q2k,Jay Hood Wright Park Dog Run,40.846059,-73.942888
zzw-224@627-s8j-2p9,BarBacon Union Square,40.733222,-73.989622
zzz-222@627-s6h-nt9,Mount Hope Playground,40.850331,-73.909466
zzz-222@627-wc2-rp9,Carroll Park,40.681155,-73.995686
zzz-222@627-rwn-66k,Ferry Point Park,40.813682,-73.831487
zzw-222@627-rvn-ch5,Pelham Split Rock Golf Course,40.877568,-73.802213
zzy-222@627-s9s-tn5,Sergeant Schaefer Oval,40.700208,-73.835504
zzw-222@627-vvf-vcq,Bennett Cafe,40.571776,-74.145623
zzz-222@627-s6h-9xq,Park 175,40.84411,-73.89805
zzz-222@627-s89-vj9,P S 65,40.686741,-73.878007
zzz-222@627-vsw-389,Great Kills Park Hillcrest,40.547224,-74.151709
zzz-222@627-wgq-kzz,Marine Park,40.595912,-73.917845
zzy-222@627-wg5-v2k,New York City Department Of Parks And Recreation,40.617915,-73.927334
zzy-222@627-wfd-n5z,Bay Ridge Promenade,40.615671,-74.03763
zzz-222@627-wg2-575,P S 236,40.615711,-73.911848
zzz-222@627-rvw-st9,Bay Terrace Playground,40.78264,-73.777532
zzz-222@627-wf7-tgk,Maple Woods,40.611189,-74.088275
zzz-222@627-rwm-k4v,Randall Playground,40.819219,-73.849485
zzz-223@627-wgz-435,Quaker Parrot Park At The Dust Bowl,40.63251,-74.013372
zzz-222@627-tn5-6p9,Sunrise Playground,40.65259,-73.736328
222-222@627-s9f-vcq,Queens Theatre,40.744025,-73.844629
zzz-222@627-s8x-wrk,Edmonds Playground,40.689152,-73.971556
zzz-222@627-w76-rzf,Tottenville Pool,40.50559,-74.235973
zzy-225@627-wbn-b49,Dani And The Rings,40.743062,-74.007074
zzw-226@627-wc7-j5f,BMCC Tribeca Performing Arts Center,40.71721,-74.011937
22h-224@627-s7v-f2k,Central Parking,40.721377,-73.845002
22f-222@627-wbt-rkz,Central Parkings Avalon West Parking Garage,40.751927,-74.003461
zzz-222@627-rw8-f2k,Ps 108,40.854016,-73.852543
zzz-222@627-vtk-qfz,Clay Pit Ponds State Park Preserve,40.540804,-74.231453
zzy-222@627-sb7-vs5,Triborough Bridge Playground,40.77474,-73.92309
zzz-222@627-s69-ygk,Cleopatra Playground,40.845513,-73.90417
zzz-222@627-s7z-py9,Judge Angelo Graci Triangle,40.674393,-73.858583
zzz-222@627-rwb-7kf,Mosholu Parkway,40.86863,-73.880441
zzz-222@627-wh4-brk,Greenwood Playground,40.650544,-73.97643
22k-223@627-s8j-yjv,Takumi Taco,40.748483,-73.988355
223-222@627-vv7-3nq,Staten Island Zoo,40.625271,-74.115129
zzz-222@627-vvj-jsq,Amundsen Circle,40.564507,-74.131175
zzy-226@627-s8r-f75,Breads Bakery,40.753576,-73.983227
zzw-222@627-rwm-ghq,Trump Golf Links At Ferry Point,40.812459,-73.83443
zzy-222@627-s7n-hdv,Joseph E DeVoy Playground,40.707368,-73.851413
zzw-226@627-s4n-gp9,Dene,40.77015,-73.969619
zzy-222@627-s5x-g49,Marble Hill Playground,40.877611,-73.907775
zzz-222@627-s69-tqf,Nelson Playground,40.834627,-73.926791
zzz-223@627-wh3-4jv,Detective Joseph Mayrose Park,40.661678,-73.987898
zzy-22c@627-s8r-hbk,Red Stairs Times Square,40.75913,-73.984922
zzz-222@627-rvx-8n5,Baybridge Green,40.786032,-73.787157
zzz-222@627-s4w-3wk,P S 154,40.810473,-73.949333
zzz-222@627-wc8-j7q,Clumber Corner,40.701131,-73.989307
zzw-222@627-rwb-d5f,Fort Independence Park,40.881593,-73.895909
zzz-222@627-s84-q2k,Herbal Garden,40.674035,-73.888523
222-222@627-s7t-ghq,Central Parking Systems,40.727456,-73.857098
zzz-222@627-s86-hyv,Jerome Playground,40.658926,-73.879591
222-222@627-vvf-tvz,Egger's,40.570948,-74.145641
zzz-222@627-s69-cwk,Railroad Park,40.825075,-73.915447
zzz-222@627-s4k-jd9,St GregoryS Playground,40.789518,-73.972027
zzz-222@627-vvb-xdv,New Dorp Park,40.569801,-74.118435
226-223@627-wbn-b49,Artists & Fleas,40.743169,-74.007101
zzz-222@627-wf7-x5z,Naples Playground,40.602481,-74.090179
zzw-222@627-vv5-kcq,Heritage Park,40.641213,-74.121546
zzz-222@627-s8f-kfz,Murray Playground,40.747131,-73.948532
222-222@627-rvn-vpv,Bartow Pell Mansion Museum And Gardens,40.871817,-73.805547
zzz-222@627-s8d-xwk,Andrews Grove,40.743382,-73.954818
zzz-222@627-wgq-2kz,Gwirtzman Triangle,40.575295,-73.862582
zzw-223@627-wh2-nwk,Park Slope Day Camp Windsor Terrace Site,40.659074,-73.980712
zzy-222@627-s7z-wx5,GallopNYC Sunrise Stables,40.670389,-73.852512
zzw-222@627-s7m-xh5,Middle Village Playground,40.710242,-73.873704
zzz-222@627-sbc-rrk,Tiffany Street Pier,40.805849,-73.888141
222-222@627-wc7-v9f,Holley Statue,40.730804,-73.997344
zzz-222@627-vs7-975,Schmul Park,40.589375,-74.186773
zzy-222@627-s8r-xbk,Kings College,40.76462,-73.973179
zzz-222@627-wg6-nqz,Osborn Playground,40.655466,-73.905905
zzz-222@627-s7r-ghq,Uncle Vito E Maranzano Glendale Playground,40.704979,-73.881776
zzz-222@627-wg2-5j9,Lindower Park,40.612298,-73.911508
zzz-222@627-s84-k2k,Success Garden,40.66491,-73.897647
zzz-222@627-rwx-s5z,Virginia Playground,40.834175,-73.862088
zzw-223@627-sb6-djv,Bazaar New York,40.756224,-73.874847
zzy-222@627-s9s-6kz,New York City Department Of Parks And Recreation,40.693385,-73.778144
zzz-222@627-s85-ghq,Park Vandalia,40.654466,-73.875443
zzz-223@627-s6b-mp9,P S 130,40.817756,-73.901458
zzz-222@627-vsz-435,Laredo Avenue Parcel,40.548256,-74.17415
zzz-222@627-s7w-xwk,Moore Homestead Playground,40.742351,-73.882554
zzz-222@627-wf9-hkf,South Beach Wetlands,40.586836,-74.072808
zzy-224@627-s9c-z9f,Subway,40.756195,-73.846427
zzz-222@627-s6j-5vf,Washington Park Playground,40.855767,-73.893665
zzz-222@627-s7w-xdv,Frank D OConnor Playground,40.744561,-73.886879
zzz-222@627-wh4-4n5,P S 139,40.641345,-73.966029
zzy-222@627-s8r-fcq,Joe Coffee Company,40.753454,-73.984321
zzz-222@627-wc9-bx5,Corlears Hook Park,40.711749,-73.979776
zzz-222@627-s8h-t7q,Worth Square,40.742647,-73.988986
zzz-222@627-s7w-rhq,Rory Staunton Field,40.754014,-73.888225
zzz-222@627-rwt-whq,Palmer Inlet,40.843874,-73.816329
zzz-222@627-wc6-zj9,Duarte Square,40.72269,-74.005404
zzz-222@627-s8k-cbk,Green Oasis And GilbertS Garden,40.723998,-73.977345
zzz-222@627-sb9-pd9,A R R O W Field House,40.755786,-73.926313
zzz-222@627-wh2-wc5,Park 3,40.667347,-73.995144
23t-223@627-wh2-j9z,Park Slope ChipShop,40.670827,-73.984741
zzz-222@627-tny-2p9,Springfield Park,40.661987,-73.761711
zzz-222@627-s4v-5pv,Poor RichardS Playground,40.792822,-73.943201
zzy-222@627-s9f-p35,Solow Sports at NTC,40.750486,-73.845597
zzy-223@627-s9c-xbk,Hinton Park,40.755843,-73.854983
zzz-222@627-s87-qmk,P S 90,40.696436,-73.83942
zzz-222@627-s95-hbk,Hope Ballfield,40.697751,-73.916897
zzz-222@627-tnv-n5z,Belt Parkway,40.667185,-73.773643
zzz-222@627-s7x-2kz,Hart Playground Broadway,40.748686,-73.897317
zzz-222@627-s86-z9f,Equity Park,40.691566,-73.853337
zzz-222@627-s4n-wtv,Asphalt Green,40.778621,-73.944244
zzz-222@627-s84-ks5,Carter G Woodson ChildrenS Park,40.668537,-73.905853
zzw-222@627-rw9-hyv,Hudson Garden Grill,40.865414,-73.881624
zzy-223@627-wc9-389,Brooklyn Bridge Park Boating,40.698036,-73.99967
zzy-223@627-wdg-fmk,SB4U Academy,40.57903,-73.99588
zzz-222@627-s9y-8gk,I S 238,40.712865,-73.779288
zzy-22y@627-s8q-xh5,Central Park Pedicab Tours,40.763739,-73.974321
zzz-222@627-wgb-85f,P S 399,40.648236,-73.951405
zzw-222@627-wdb-zzz,Luna Park,40.57435,-73.977037
zzz-222@627-s88-m8v,Ps 146Q,40.66089,-73.835136
zzw-22d@627-s8r-5vf,Central Parking,40.763708,-73.984791
zzw-222@627-rwb-wff,New York State Police Bronx New York,40.848534,-73.870332
zzz-222@627-wc7-7h5,James Madison Plaza,40.711409,-74.000501
zzz-222@627-s7z-pjv,Belmont Playground,40.675483,-73.862714
zzz-222@627-vtz-djv,Deere Park,40.606145,-74.108745
zzz-222@627-s8x-j5f,Elizabeth Stroud Playground,40.679687,-73.931101
zzz-222@627-wgy-6tv,Bush Terminal Park,40.653858,-74.020414
zzz-222@627-s7w-8y9,Doughboy Plaza,40.74679,-73.909173
zzw-222@627-rzr-qzz,Cunningham Park,40.733046,-73.768369
zzy-223@627-wdk-g49,New York City Department Of Parks And Recreation,40.603666,-73.957568
zzy-223@627-s8k-py9,6BC Botanical Garden,40.723846,-73.980691
228-224@627-s8q-sh5,Paley Park,40.760305,-73.974971
zzw-222@627-rw9-z9f,Williamsbridge Oval,40.878286,-73.877339
zzy-223@627-wdj-h3q,Freedom Cruises,40.583513,-73.94696
zzz-222@627-wg4-b8v,Nostrand Playground,40.637744,-73.946828
zzz-222@627-wf8-pjv,Bradys Pond Park,40.604739,-74.078537
zzz-222@627-s7s-wtv,Josephine Caminiti Playground,40.743972,-73.861536
222-222@627-s6b-zcq,Crotona Park West,40.82176,-73.912191
zzz-222@627-wfz-cwk,Glenwood Playground,40.636886,-73.919617
zzz-222@627-vv6-rkz,Mcdonald Playground Forest,40.629505,-74.115138
zzy-22b@627-wbz-tjv,Merck,40.712744,-74.005996
zzw-223@627-s69-pjv,Yankee Stadium,40.830124,-73.925785
zzz-222@627-s6f-x5z,La Finca Del Sur Community Garden,40.812685,-73.930141
zzz-222@627-s93-4qf,Ten Eyck Playground,40.708683,-73.938503
zzz-222@627-s8j-brk,Penn South Playground,40.747684,-73.998832
zzz-222@627-wc9-pqf,Lillian D Wald Playground,40.712076,-73.984385
22d-224@627-wbn-mx5,The Standard High Line,40.740881,-74.007907
zzz-222@627-wh2-649,Rainbow Playground,40.640538,-74.011199
zzz-222@627-s9m-5pv,College Point Park,40.7856,-73.846363
zzz-222@627-tmm-3dv,Bayside Playground,40.584811,-73.825328
zzz-222@627-s6g-vs5,Holcombe Rucker Park,40.829131,-73.935662
zzz-223@627-s6d-bkz,Jackie Robinson Park Bradhurst,40.826126,-73.941501
zzz-222@627-wd9-8vz,Bath Playground,40.594888,-73.993039
zzw-229@627-s8n-6ff,Suthanthiran Manikkan Dr,40.764416,-73.952544
zzz-222@627-s7p-r8v,Frank Principe Park,40.727131,-73.904787
zzz-222@627-s8x-3kf,Prospect Plaza Park,40.671023,-73.918365
232-222@627-s4v-rff,Majestic Detail Spa,40.797007,-73.935367
zzz-222@627-s4m-5vf,Riverside Community Park,40.804484,-73.971221
zzz-222@627-s8k-xbk,Nathan Straus Playground,40.719369,-73.984214
226-222@627-s99-7kf,Traffic Violations Bureau Queens North,40.769931,-73.836424
zzz-222@627-sb2-fzz,Pomonok Playground,40.736487,-73.813843
232-222@627-wbv-jsq,Union Square Burger,40.759681,-73.988225
zzy-222@627-wgg-w49,Riis Park Golf Course,40.565635,-73.879857
zzz-222@627-s6n-75z,Fort Tryon Park,40.862201,-73.932592
zzw-222@627-s9g-d35,Ralph Lauren US OPEN,40.751842,-73.843732
zzz-222@627-s8k-rrk,Mckinley Playground,40.7243,-73.985597
zzz-222@627-s8j-5j9,Nyc Open Space 107,40.737799,-73.985906
zzz-222@627-s9w-92k,Phil Scooter Rizzuto Park,40.695164,-73.821208
zzz-222@627-wdj-9zz,P S 254,40.591348,-73.951428
zzz-222@627-s8x-rp9,Cuyler Gore Park,40.685711,-73.971843
zzz-222@627-rwq-nt9,P S 93,40.822992,-73.877383
zzz-222@627-s69-kvf,Highbridge Neighorhood Park,40.842054,-73.926701
zzw-222@627-s4n-8sq,American Museum Of Natural History,40.781207,-73.973869
zzz-222@627-s6n-8sq,Bennett Rest,40.858055,-73.936366
zzz-224@627-s8w-vzz,P S 221,40.663954,-73.93607
zzz-222@627-s7z-7h5,Woodruff Playground,40.665299,-73.866285
zzz-222@627-tm7-h5z,Veterans Park,40.61071,-73.818782
zzz-222@627-s8x-4y9,Saratoga Ballfields,40.675225,-73.914205
zzz-222@627-s93-cyv,Beaver Street Park,40.699422,-73.93594
zzz-222@627-s69-xqz,Nyc Open Space 145,40.838735,-73.911433
zzz-222@627-rwc-sdv,Pelham Parkway,40.857125,-73.862156
zzy-222@627-rwh-k9f,Dunkin',40.894973,-73.882618
227-222@627-wgz-zfz,Dropsmoke Boro Park,40.628549,-73.996704
zzz-222@627-wh2-r6k,Bartel Pritchard Square,40.660996,-73.97987
zzz-222@627-rw9-ty9,St James Park,40.864895,-73.897684
zzw-222@627-s96-y7q,Jaime Campiz Playground,40.713495,-73.954328
22g-222@627-s6m-dn5,Central Parking,40.848258,-73.931755
zzz-222@627-vv2-pd9,Nyc Open Space 212,40.62986,-74.150744
222-222@627-wh4-td9,LeFrak Center at Lakeside,40.657286,-73.964159
zzy-222@627-rzm-9cq,Oakland Gardens Playground,40.752947,-73.75958
zzw-222@627-s4r-249,Damrosch Park,40.77208,-73.985232
zzz-222@627-rwc-9pv,Bronx Park,40.8488,-73.876863
zzw-223@627-wc7-6kz,Tria Bakery Cafe,40.713303,-73.997953
zzy-222@627-s7s-mtv,Veteran's Grove Playground,40.742532,-73.87749
228-222@627-s94-vmk,Brevoort Bushwick Congregation,40.680419,-73.922627
zzz-222@627-s4v-brk,Morningside Park,40.802809,-73.959227
zzy-223@627-sb7-4y9,Chfs Arts & Literacy Ps 127,40.764881,-73.870714
zzz-222@627-s95-vmk,Marcy Park South,40.707457,-73.95808
zzz-222@627-rzt-fs5,Alameda Malls,40.76409,-73.743045
zzz-222@627-s25-xkf,Daniel M OConnell Playground,40.699834,-73.758082
zzw-222@627-wby-zvf,The View at Battery Park,40.701415,-74.014948
zzy-223@627-s8r-xbk,Wafels & Dinges,40.764603,-73.973172
zzz-222@627-s69-hkf,Merriam Playground,40.839923,-73.926924
